Ra, Rb
1.530802, 0.195627
1.532257, 0.195720
1.533712, 0.195813
1.535167, 0.195906
1.536622, 0.195999
1.538077, 0.196092
1.539533, 0.196184
1.540988, 0.196277
1.542443, 0.196370
1.543898, 0.196462
1.545353, 0.196555
1.546808, 0.196647
1.548263, 0.196740
1.549719, 0.196832
1.551174, 0.196925
1.552629, 0.197017
1.554084, 0.197109
1.555539, 0.197202
1.556994, 0.197294
1.558449, 0.197386
1.559904, 0.197478
1.561360, 0.197570
1.562815, 0.197662
1.564270, 0.197754
1.565725, 0.197846
1.567180, 0.197938
1.568635, 0.198030
1.570090, 0.198122
1.571546, 0.198214
1.573001, 0.198305
1.574456, 0.198397
1.575911, 0.198489
1.577366, 0.198580
1.578821, 0.198672
1.580276, 0.198763
1.581732, 0.198855
1.583187, 0.198946
1.584642, 0.199038
1.586097, 0.199129
1.587552, 0.199220
1.589007, 0.199312
1.590462, 0.199403
1.591917, 0.199494
1.593373, 0.199585
1.594828, 0.199676
1.596283, 0.199768
1.597738, 0.199859
1.599193, 0.199950
1.600648, 0.200041
1.602103, 0.200131
1.603559, 0.200222
1.605014, 0.200313
1.606469, 0.200404
1.607924, 0.200495
1.609379, 0.200585
1.610834, 0.200676
1.612289, 0.200767
1.613744, 0.200857
1.615200, 0.200948
1.616655, 0.201038
1.618110, 0.201129
1.619565, 0.201219
1.621020, 0.201309
1.622475, 0.201400
1.623930, 0.201490
1.625386, 0.201580
1.626841, 0.201671
1.628296, 0.201761
1.629751, 0.201851
1.631206, 0.201941
1.632661, 0.202031
1.634116, 0.202121
1.635571, 0.202211
1.637027, 0.202301
1.638482, 0.202391
1.639937, 0.202481
1.641392, 0.202570
1.642847, 0.202660
1.644302, 0.202750
1.645757, 0.202840
1.647213, 0.202929
1.648668, 0.203019
1.650123, 0.203109
1.651578, 0.203198
1.653033, 0.203288
1.654488, 0.203377
1.655943, 0.203466
1.657399, 0.203556
1.658854, 0.203645
1.660309, 0.203734
1.661764, 0.203824
1.663219, 0.203913
1.664674, 0.204002
1.666129, 0.204091
1.667584, 0.204180
1.669040, 0.204269
1.670495, 0.204358
1.671950, 0.204447
1.673405, 0.204536
1.674860, 0.204625
1.676315, 0.204714
1.677770, 0.204803
1.679226, 0.204892
1.680681, 0.204981
1.682136, 0.205069
1.683591, 0.205158
1.685046, 0.205247
1.686501, 0.205335
1.687956, 0.205424
1.689411, 0.205512
1.690867, 0.205601
1.692322, 0.205689
1.693777, 0.205778
1.695232, 0.205866
1.696687, 0.205954
1.698142, 0.206043
1.699597, 0.206131
1.701053, 0.206219
1.702508, 0.206307
1.703963, 0.206395
1.705418, 0.206484
1.706873, 0.206572
1.708328, 0.206660
1.709783, 0.206748
1.711238, 0.206836
1.712694, 0.206924
1.714149, 0.207011
1.715604, 0.207099
1.717059, 0.207187
1.718514, 0.207275
1.719969, 0.207363
1.721424, 0.207450
1.722880, 0.207538
1.724335, 0.207626
1.725790, 0.207713
1.727245, 0.207801
1.728700, 0.207888
1.730155, 0.207976
1.731610, 0.208063
1.733066, 0.208151
1.734521, 0.208238
1.735976, 0.208325
1.737431, 0.208413
1.738886, 0.208500
1.740341, 0.208587
1.741796, 0.208674
1.743251, 0.208761
1.744707, 0.208848
1.746162, 0.208936
1.747617, 0.209023
1.749072, 0.209110
1.750527, 0.209197
1.751982, 0.209283
1.753437, 0.209370
1.754893, 0.209457
1.756348, 0.209544
1.757803, 0.209631
1.759258, 0.209718
1.760713, 0.209804
1.762168, 0.209891
1.763623, 0.209978
1.765078, 0.210064
1.766534, 0.210151
1.767989, 0.210237
1.769444, 0.210324
1.770899, 0.210410
1.772354, 0.210497
1.773809, 0.210583
1.775264, 0.210669
1.776720, 0.210756
1.778175, 0.210842
1.779630, 0.210928
1.781085, 0.211015
1.782540, 0.211101
1.783995, 0.211187
1.785450, 0.211273
1.786906, 0.211359
1.788361, 0.211445
1.789816, 0.211531
1.791271, 0.211617
1.792726, 0.211703
1.794181, 0.211789
1.795636, 0.211875
1.797091, 0.211961
1.798547, 0.212046
1.800002, 0.212132
1.801457, 0.212218
1.802912, 0.212304
1.804367, 0.212389
1.805822, 0.212475
1.807277, 0.212560
1.808733, 0.212646
1.810188, 0.212732
1.811643, 0.212817
1.813098, 0.212902
1.814553, 0.212988
1.816008, 0.213073
1.817463, 0.213159
1.818918, 0.213244
1.820374, 0.213329
1.821829, 0.213414
1.823284, 0.213500
1.824739, 0.213585
1.826194, 0.213670
1.827649, 0.213755
1.829104, 0.213840
1.830560, 0.213925
1.832015, 0.214010
1.833470, 0.214095
1.834925, 0.214180
1.836380, 0.214265
1.837835, 0.214350
1.839290, 0.214435
1.840745, 0.214520
1.842201, 0.214604
1.843656, 0.214689
1.845111, 0.214774
