Ra, Rb
3.559128, 0.298292
3.560515, 0.298350
3.561903, 0.298408
3.563291, 0.298467
3.564678, 0.298525
3.566066, 0.298583
3.567453, 0.298641
3.568841, 0.298699
3.570228, 0.298757
3.571616, 0.298815
3.573004, 0.298873
3.574391, 0.298931
3.575779, 0.298989
3.577166, 0.299047
3.578554, 0.299105
3.579941, 0.299163
3.581329, 0.299221
3.582717, 0.299279
3.584104, 0.299337
3.585492, 0.299395
3.586879, 0.299453
3.588267, 0.299511
3.589655, 0.299569
3.591042, 0.299627
3.592430, 0.299684
3.593817, 0.299742
3.595205, 0.299800
3.596592, 0.299858
3.597980, 0.299916
3.599368, 0.299974
3.600755, 0.300031
3.602143, 0.300089
3.603530, 0.300147
3.604918, 0.300205
3.606305, 0.300263
3.607693, 0.300320
3.609081, 0.300378
3.610468, 0.300436
3.611856, 0.300494
3.613243, 0.300551
3.614631, 0.300609
3.616018, 0.300667
3.617406, 0.300724
3.618794, 0.300782
3.620181, 0.300840
3.621569, 0.300897
3.622956, 0.300955
3.624344, 0.301013
3.625731, 0.301070
3.627119, 0.301128
3.628507, 0.301185
3.629894, 0.301243
3.631282, 0.301301
3.632669, 0.301358
3.634057, 0.301416
3.635444, 0.301473
3.636832, 0.301531
3.638220, 0.301588
3.639607, 0.301646
3.640995, 0.301703
3.642382, 0.301761
3.643770, 0.301818
3.645157, 0.301876
3.646545, 0.301933
3.647933, 0.301991
3.649320, 0.302048
3.650708, 0.302105
3.652095, 0.302163
3.653483, 0.302220
3.654870, 0.302278
3.656258, 0.302335
3.657646, 0.302392
3.659033, 0.302450
3.660421, 0.302507
3.661808, 0.302564
3.663196, 0.302622
3.664584, 0.302679
3.665971, 0.302736
3.667359, 0.302794
3.668746, 0.302851
3.670134, 0.302908
3.671521, 0.302965
3.672909, 0.303023
3.674297, 0.303080
3.675684, 0.303137
3.677072, 0.303194
3.678459, 0.303252
3.679847, 0.303309
3.681234, 0.303366
3.682622, 0.303423
3.684010, 0.303480
3.685397, 0.303537
3.686785, 0.303594
3.688172, 0.303652
3.689560, 0.303709
3.690947, 0.303766
3.692335, 0.303823
3.693723, 0.303880
3.695110, 0.303937
3.696498, 0.303994
3.697885, 0.304051
3.699273, 0.304108
3.700660, 0.304165
3.702048, 0.304222
3.703436, 0.304279
3.704823, 0.304336
3.706211, 0.304393
3.707598, 0.304450
3.708986, 0.304507
3.710373, 0.304564
3.711761, 0.304621
3.713149, 0.304678
3.714536, 0.304735
3.715924, 0.304792
3.717311, 0.304849
3.718699, 0.304906
3.720086, 0.304963
3.721474, 0.305019
3.722862, 0.305076
3.724249, 0.305133
3.725637, 0.305190
3.727024, 0.305247
3.728412, 0.305304
3.729800, 0.305360
3.731187, 0.305417
3.732575, 0.305474
3.733962, 0.305531
3.735350, 0.305588
3.736737, 0.305644
3.738125, 0.305701
3.739513, 0.305758
3.740900, 0.305814
3.742288, 0.305871
3.743675, 0.305928
3.745063, 0.305985
3.746450, 0.306041
3.747838, 0.306098
3.749226, 0.306155
3.750613, 0.306211
3.752001, 0.306268
3.753388, 0.306325
3.754776, 0.306381
3.756163, 0.306438
3.757551, 0.306494
3.758939, 0.306551
3.760326, 0.306607
3.761714, 0.306664
3.763101, 0.306721
3.764489, 0.306777
3.765876, 0.306834
3.767264, 0.306890
3.768652, 0.306947
3.770039, 0.307003
3.771427, 0.307060
3.772814, 0.307116
3.774202, 0.307173
3.775589, 0.307229
3.776977, 0.307286
3.778365, 0.307342
3.779752, 0.307398
3.781140, 0.307455
3.782527, 0.307511
3.783915, 0.307568
3.785302, 0.307624
3.786690, 0.307680
3.788078, 0.307737
3.789465, 0.307793
3.790853, 0.307850
3.792240, 0.307906
3.793628, 0.307962
3.795015, 0.308018
3.796403, 0.308075
3.797791, 0.308131
3.799178, 0.308187
3.800566, 0.308244
3.801953, 0.308300
3.803341, 0.308356
3.804729, 0.308412
3.806116, 0.308469
3.807504, 0.308525
3.808891, 0.308581
3.810279, 0.308637
3.811666, 0.308693
3.813054, 0.308750
3.814442, 0.308806
3.815829, 0.308862
3.817217, 0.308918
3.818604, 0.308974
3.819992, 0.309030
3.821379, 0.309087
3.822767, 0.309143
3.824155, 0.309199
3.825542, 0.309255
3.826930, 0.309311
3.828317, 0.309367
3.829705, 0.309423
3.831092, 0.309479
3.832480, 0.309535
3.833868, 0.309591
3.835255, 0.309647
3.836643, 0.309703
3.838030, 0.309759
3.839418, 0.309815
3.840805, 0.309871
3.842193, 0.309927
3.843581, 0.309983
3.844968, 0.310039
3.846356, 0.310095
3.847743, 0.310151
3.849131, 0.310207
3.850518, 0.310263
3.851906, 0.310319
3.853294, 0.310375
3.854681, 0.310430
3.856069, 0.310486
3.857456, 0.310542
3.858844, 0.310598
3.860231, 0.310654
3.861619, 0.310710
3.863007, 0.310765
3.864394, 0.310821
3.865782, 0.310877
3.867169, 0.310933
3.868557, 0.310989
3.869944, 0.311044
3.871332, 0.311100
3.872720, 0.311156
3.874107, 0.311212
3.875495, 0.311267
3.876882, 0.311323
3.878270, 0.311379
3.879658, 0.311434
3.881045, 0.311490
3.882433, 0.311546
3.883820, 0.311602
3.885208, 0.311657
3.886595, 0.311713
3.887983, 0.311768
3.889371, 0.311824
3.890758, 0.311880
3.892146, 0.311935
3.893533, 0.311991
3.894921, 0.312047
3.896308, 0.312102
3.897696, 0.312158
3.899084, 0.312213
3.900471, 0.312269
3.901859, 0.312324
3.903246, 0.312380
3.904634, 0.312435
3.906021, 0.312491
3.907409, 0.312546
3.908797, 0.312602
3.910184, 0.312657
3.911572, 0.312713
3.912959, 0.312768
3.914347, 0.312824
3.915734, 0.312879
3.917122, 0.312935
3.918510, 0.312990
3.919897, 0.313045
3.921285, 0.313101
3.922672, 0.313156
3.924060, 0.313212
3.925447, 0.313267
3.926835, 0.313322
3.928223, 0.313378
3.929610, 0.313433
3.930998, 0.313488
3.932385, 0.313544
3.933773, 0.313599
3.935160, 0.313654
3.936548, 0.313710
3.937936, 0.313765
3.939323, 0.313820
3.940711, 0.313875
3.942098, 0.313931
3.943486, 0.313986
3.944874, 0.314041
3.946261, 0.314096
3.947649, 0.314152
3.949036, 0.314207
3.950424, 0.314262
3.951811, 0.314317
3.953199, 0.314372
3.954587, 0.314428
3.955974, 0.314483
3.957362, 0.314538
3.958749, 0.314593
3.960137, 0.314648
3.961524, 0.314703
3.962912, 0.314758
3.964300, 0.314813
3.965687, 0.314869
3.967075, 0.314924
3.968462, 0.314979
3.969850, 0.315034
3.971237, 0.315089
3.972625, 0.315144
3.974013, 0.315199
3.975400, 0.315254
3.976788, 0.315309
3.978175, 0.315364
3.979563, 0.315419
3.980950, 0.315474
3.982338, 0.315529
3.983726, 0.315584
3.985113, 0.315639
3.986501, 0.315694
3.987888, 0.315749
3.989276, 0.315804
3.990663, 0.315858
3.992051, 0.315913
3.993439, 0.315968
3.994826, 0.316023
3.996214, 0.316078
3.997601, 0.316133
3.998989, 0.316188
4.000376, 0.316243
4.001764, 0.316297
4.003152, 0.316352
4.004539, 0.316407
4.005927, 0.316462
4.007314, 0.316517
4.008702, 0.316572
4.010089, 0.316626
4.011477, 0.316681
4.012865, 0.316736
4.014252, 0.316791
4.015640, 0.316845
4.017027, 0.316900
4.018415, 0.316955
4.019803, 0.317010
4.021190, 0.317064
4.022578, 0.317119
4.023965, 0.317174
4.025353, 0.317228
4.026740, 0.317283
4.028128, 0.317338
4.029516, 0.317392
4.030903, 0.317447
4.032291, 0.317502
4.033678, 0.317556
4.035066, 0.317611
4.036453, 0.317665
4.037841, 0.317720
4.039229, 0.317775
4.040616, 0.317829
4.042004, 0.317884
4.043391, 0.317938
4.044779, 0.317993
4.046166, 0.318047
4.047554, 0.318102
4.048942, 0.318156
4.050329, 0.318211
4.051717, 0.318265
4.053104, 0.318320
4.054492, 0.318374
4.055879, 0.318429
4.057267, 0.318483
4.058655, 0.318538
4.060042, 0.318592
4.061430, 0.318647
4.062817, 0.318701
4.064205, 0.318756
4.065592, 0.318810
4.066980, 0.318864
4.068368, 0.318919
4.069755, 0.318973
4.071143, 0.319028
4.072530, 0.319082
4.073918, 0.319136
4.075305, 0.319191
4.076693, 0.319245
4.078081, 0.319299
4.079468, 0.319354
4.080856, 0.319408
4.082243, 0.319462
4.083631, 0.319516
4.085019, 0.319571
4.086406, 0.319625
4.087794, 0.319679
4.089181, 0.319734
4.090569, 0.319788
4.091956, 0.319842
4.093344, 0.319896
4.094732, 0.319950
4.096119, 0.320005
4.097507, 0.320059
4.098894, 0.320113
4.100282, 0.320167
4.101669, 0.320221
4.103057, 0.320276
4.104445, 0.320330
4.105832, 0.320384
4.107220, 0.320438
4.108607, 0.320492
4.109995, 0.320546
4.111382, 0.320600
4.112770, 0.320654
4.114158, 0.320708
4.115545, 0.320763
4.116933, 0.320817
4.118320, 0.320871
4.119708, 0.320925
4.121095, 0.320979
4.122483, 0.321033
4.123871, 0.321087
4.125258, 0.321141
4.126646, 0.321195
4.128033, 0.321249
4.129421, 0.321303
4.130808, 0.321357
4.132196, 0.321411
4.133584, 0.321465
4.134971, 0.321519
4.136359, 0.321573
4.137746, 0.321627
4.139134, 0.321681
4.140521, 0.321734
4.141909, 0.321788
4.143297, 0.321842
4.144684, 0.321896
4.146072, 0.321950
4.147459, 0.322004
4.148847, 0.322058
4.150234, 0.322112
4.151622, 0.322165
4.153010, 0.322219
4.154397, 0.322273
4.155785, 0.322327
4.157172, 0.322381
4.158560, 0.322434
4.159948, 0.322488
4.161335, 0.322542
4.162723, 0.322596
4.164110, 0.322650
4.165498, 0.322703
4.166885, 0.322757
4.168273, 0.322811
4.169661, 0.322865
4.171048, 0.322918
4.172436, 0.322972
4.173823, 0.323026
4.175211, 0.323079
4.176598, 0.323133
4.177986, 0.323187
4.179374, 0.323240
4.180761, 0.323294
4.182149, 0.323348
4.183536, 0.323401
4.184924, 0.323455
4.186311, 0.323509
4.187699, 0.323562
4.189087, 0.323616
4.190474, 0.323669
4.191862, 0.323723
4.193249, 0.323777
4.194637, 0.323830
4.196024, 0.323884
4.197412, 0.323937
4.198800, 0.323991
4.200187, 0.324044
4.201575, 0.324098
4.202962, 0.324151
4.204350, 0.324205
4.205737, 0.324258
4.207125, 0.324312
4.208513, 0.324365
4.209900, 0.324419
4.211288, 0.324472
4.212675, 0.324526
4.214063, 0.324579
4.215450, 0.324633
4.216838, 0.324686
4.218226, 0.324739
4.219613, 0.324793
4.221001, 0.324846
4.222388, 0.324900
4.223776, 0.324953
4.225163, 0.325006
4.226551, 0.325060
4.227939, 0.325113
4.229326, 0.325166
4.230714, 0.325220
4.232101, 0.325273
4.233489, 0.325326
4.234877, 0.325380
4.236264, 0.325433
4.237652, 0.325486
4.239039, 0.325540
4.240427, 0.325593
4.241814, 0.325646
4.243202, 0.325699
4.244590, 0.325753
4.245977, 0.325806
4.247365, 0.325859
4.248752, 0.325912
4.250140, 0.325965
4.251527, 0.326019
4.252915, 0.326072
4.254303, 0.326125
4.255690, 0.326178
4.257078, 0.326231
4.258465, 0.326285
4.259853, 0.326338
4.261240, 0.326391
4.262628, 0.326444
4.264016, 0.326497
4.265403, 0.326550
4.266791, 0.326603
4.268178, 0.326656
4.269566, 0.326710
4.270953, 0.326763
4.272341, 0.326816
4.273729, 0.326869
4.275116, 0.326922
4.276504, 0.326975
4.277891, 0.327028
4.279279, 0.327081
4.280666, 0.327134
4.282054, 0.327187
4.283442, 0.327240
4.284829, 0.327293
4.286217, 0.327346
4.287604, 0.327399
4.288992, 0.327452
4.290379, 0.327505
4.291767, 0.327558
4.293155, 0.327611
4.294542, 0.327664
4.295930, 0.327717
4.297317, 0.327770
4.298705, 0.327823
4.300093, 0.327875
4.301480, 0.327928
4.302868, 0.327981
4.304255, 0.328034
4.305643, 0.328087
4.307030, 0.328140
4.308418, 0.328193
4.309806, 0.328246
4.311193, 0.328298
4.312581, 0.328351
4.313968, 0.328404
4.315356, 0.328457
4.316743, 0.328510
4.318131, 0.328562
4.319519, 0.328615
4.320906, 0.328668
4.322294, 0.328721
4.323681, 0.328774
4.325069, 0.328826
4.326456, 0.328879
4.327844, 0.328932
4.329232, 0.328984
4.330619, 0.329037
4.332007, 0.329090
4.333394, 0.329143
4.334782, 0.329195
4.336169, 0.329248
4.337557, 0.329301
4.338945, 0.329353
4.340332, 0.329406
4.341720, 0.329459
4.343107, 0.329511
4.344495, 0.329564
4.345882, 0.329617
4.347270, 0.329669
4.348658, 0.329722
4.350045, 0.329774
4.351433, 0.329827
4.352820, 0.329880
4.354208, 0.329932
4.355595, 0.329985
4.356983, 0.330037
4.358371, 0.330090
4.359758, 0.330142
4.361146, 0.330195
4.362533, 0.330247
4.363921, 0.330300
4.365308, 0.330352
4.366696, 0.330405
4.368084, 0.330457
4.369471, 0.330510
4.370859, 0.330562
4.372246, 0.330615
4.373634, 0.330667
4.375022, 0.330720
4.376409, 0.330772
4.377797, 0.330825
4.379184, 0.330877
4.380572, 0.330929
4.381959, 0.330982
4.383347, 0.331034
4.384735, 0.331087
4.386122, 0.331139
4.387510, 0.331191
4.388897, 0.331244
4.390285, 0.331296
4.391672, 0.331348
4.393060, 0.331401
4.394448, 0.331453
4.395835, 0.331505
4.397223, 0.331558
4.398610, 0.331610
4.399998, 0.331662
4.401385, 0.331715
4.402773, 0.331767
4.404161, 0.331819
4.405548, 0.331872
4.406936, 0.331924
4.408323, 0.331976
4.409711, 0.332028
4.411098, 0.332081
4.412486, 0.332133
4.413874, 0.332185
4.415261, 0.332237
4.416649, 0.332289
4.418036, 0.332342
4.419424, 0.332394
4.420811, 0.332446
4.422199, 0.332498
4.423587, 0.332550
4.424974, 0.332602
4.426362, 0.332655
4.427749, 0.332707
4.429137, 0.332759
4.430524, 0.332811
4.431912, 0.332863
4.433300, 0.332915
4.434687, 0.332967
4.436075, 0.333019
4.437462, 0.333071
4.438850, 0.333123
4.440238, 0.333176
4.441625, 0.333228
4.443013, 0.333280
4.444400, 0.333332
4.445788, 0.333384
4.447175, 0.333436
4.448563, 0.333488
4.449951, 0.333540
4.451338, 0.333592
4.452726, 0.333644
4.454113, 0.333696
4.455501, 0.333748
4.456888, 0.333800
4.458276, 0.333852
4.459664, 0.333904
4.461051, 0.333956
4.462439, 0.334007
4.463826, 0.334059
4.465214, 0.334111
4.466601, 0.334163
4.467989, 0.334215
4.469377, 0.334267
4.470764, 0.334319
4.472152, 0.334371
4.473539, 0.334423
4.474927, 0.334474
4.476314, 0.334526
4.477702, 0.334578
4.479090, 0.334630
4.480477, 0.334682
4.481865, 0.334734
4.483252, 0.334785
4.484640, 0.334837
4.486027, 0.334889
4.487415, 0.334941
4.488803, 0.334993
4.490190, 0.335044
4.491578, 0.335096
4.492965, 0.335148
4.494353, 0.335200
4.495740, 0.335251
4.497128, 0.335303
4.498516, 0.335355
4.499903, 0.335407
4.501291, 0.335458
4.502678, 0.335510
4.504066, 0.335562
4.505453, 0.335613
4.506841, 0.335665
4.508229, 0.335717
4.509616, 0.335768
4.511004, 0.335820
4.512391, 0.335872
4.513779, 0.335923
4.515167, 0.335975
4.516554, 0.336027
4.517942, 0.336078
4.519329, 0.336130
4.520717, 0.336181
4.522104, 0.336233
4.523492, 0.336285
4.524880, 0.336336
4.526267, 0.336388
4.527655, 0.336439
4.529042, 0.336491
4.530430, 0.336542
4.531817, 0.336594
4.533205, 0.336645
4.534593, 0.336697
4.535980, 0.336748
4.537368, 0.336800
4.538755, 0.336851
4.540143, 0.336903
4.541530, 0.336954
4.542918, 0.337006
4.544306, 0.337057
4.545693, 0.337109
4.547081, 0.337160
4.548468, 0.337212
4.549856, 0.337263
4.551243, 0.337315
4.552631, 0.337366
4.554019, 0.337417
4.555406, 0.337469
4.556794, 0.337520
4.558181, 0.337572
4.559569, 0.337623
4.560956, 0.337674
4.562344, 0.337726
4.563732, 0.337777
4.565119, 0.337828
4.566507, 0.337880
4.567894, 0.337931
4.569282, 0.337982
4.570669, 0.338034
4.572057, 0.338085
4.573445, 0.338136
4.574832, 0.338188
4.576220, 0.338239
4.577607, 0.338290
4.578995, 0.338341
4.580382, 0.338393
4.581770, 0.338444
4.583158, 0.338495
4.584545, 0.338546
4.585933, 0.338598
4.587320, 0.338649
4.588708, 0.338700
4.590096, 0.338751
4.591483, 0.338802
4.592871, 0.338854
4.594258, 0.338905
4.595646, 0.338956
4.597033, 0.339007
4.598421, 0.339058
4.599809, 0.339109
4.601196, 0.339161
4.602584, 0.339212
4.603971, 0.339263
4.605359, 0.339314
4.606746, 0.339365
4.608134, 0.339416
4.609522, 0.339467
4.610909, 0.339518
4.612297, 0.339569
4.613684, 0.339621
4.615072, 0.339672
4.616459, 0.339723
4.617847, 0.339774
4.619235, 0.339825
4.620622, 0.339876
4.622010, 0.339927
4.623397, 0.339978
4.624785, 0.340029
4.626172, 0.340080
4.627560, 0.340131
4.628948, 0.340182
4.630335, 0.340233
4.631723, 0.340284
4.633110, 0.340335
4.634498, 0.340386
4.635885, 0.340437
4.637273, 0.340488
4.638661, 0.340539
4.640048, 0.340589
4.641436, 0.340640
4.642823, 0.340691
4.644211, 0.340742
4.645598, 0.340793
4.646986, 0.340844
4.648374, 0.340895
4.649761, 0.340946
4.651149, 0.340997
4.652536, 0.341048
4.653924, 0.341098
4.655312, 0.341149
4.656699, 0.341200
4.658087, 0.341251
4.659474, 0.341302
4.660862, 0.341353
4.662249, 0.341403
4.663637, 0.341454
4.665025, 0.341505
4.666412, 0.341556
4.667800, 0.341606
4.669187, 0.341657
4.670575, 0.341708
4.671962, 0.341759
4.673350, 0.341810
4.674738, 0.341860
4.676125, 0.341911
4.677513, 0.341962
4.678900, 0.342012
4.680288, 0.342063
4.681675, 0.342114
4.683063, 0.342165
4.684451, 0.342215
4.685838, 0.342266
4.687226, 0.342317
4.688613, 0.342367
4.690001, 0.342418
4.691388, 0.342469
4.692776, 0.342519
4.694164, 0.342570
4.695551, 0.342620
4.696939, 0.342671
4.698326, 0.342722
4.699714, 0.342772
4.701101, 0.342823
4.702489, 0.342873
4.703877, 0.342924
4.705264, 0.342975
4.706652, 0.343025
4.708039, 0.343076
4.709427, 0.343126
4.710814, 0.343177
4.712202, 0.343227
4.713590, 0.343278
4.714977, 0.343328
4.716365, 0.343379
4.717752, 0.343429
4.719140, 0.343480
4.720527, 0.343530
4.721915, 0.343581
4.723303, 0.343631
4.724690, 0.343682
4.726078, 0.343732
4.727465, 0.343783
4.728853, 0.343833
4.730241, 0.343884
4.731628, 0.343934
4.733016, 0.343985
4.734403, 0.344035
4.735791, 0.344085
4.737178, 0.344136
4.738566, 0.344186
4.739954, 0.344237
4.741341, 0.344287
4.742729, 0.344337
4.744116, 0.344388
4.745504, 0.344438
4.746891, 0.344488
4.748279, 0.344539
4.749667, 0.344589
4.751054, 0.344639
4.752442, 0.344690
4.753829, 0.344740
4.755217, 0.344790
4.756604, 0.344841
4.757992, 0.344891
4.759380, 0.344941
4.760767, 0.344992
4.762155, 0.345042
4.763542, 0.345092
4.764930, 0.345142
4.766317, 0.345193
4.767705, 0.345243
4.769093, 0.345293
4.770480, 0.345343
4.771868, 0.345394
4.773255, 0.345444
4.774643, 0.345494
4.776030, 0.345544
4.777418, 0.345594
4.778806, 0.345645
4.780193, 0.345695
4.781581, 0.345745
4.782968, 0.345795
4.784356, 0.345845
4.785743, 0.345895
4.787131, 0.345945
4.788519, 0.345996
4.789906, 0.346046
4.791294, 0.346096
4.792681, 0.346146
4.794069, 0.346196
4.795457, 0.346246
4.796844, 0.346296
4.798232, 0.346346
4.799619, 0.346396
4.801007, 0.346446
4.802394, 0.346497
4.803782, 0.346547
4.805170, 0.346597
4.806557, 0.346647
4.807945, 0.346697
4.809332, 0.346747
4.810720, 0.346797
4.812107, 0.346847
4.813495, 0.346897
4.814883, 0.346947
4.816270, 0.346997
4.817658, 0.347047
4.819045, 0.347097
4.820433, 0.347147
4.821820, 0.347197
4.823208, 0.347247
4.824596, 0.347297
4.825983, 0.347346
4.827371, 0.347396
4.828758, 0.347446
4.830146, 0.347496
4.831533, 0.347546
4.832921, 0.347596
4.834309, 0.347646
4.835696, 0.347696
4.837084, 0.347746
4.838471, 0.347796
4.839859, 0.347845
4.841246, 0.347895
4.842634, 0.347945
4.844022, 0.347995
4.845409, 0.348045
4.846797, 0.348095
4.848184, 0.348145
4.849572, 0.348194
4.850959, 0.348244
4.852347, 0.348294
4.853735, 0.348344
4.855122, 0.348394
4.856510, 0.348443
4.857897, 0.348493
4.859285, 0.348543
4.860672, 0.348593
4.862060, 0.348642
4.863448, 0.348692
4.864835, 0.348742
4.866223, 0.348792
4.867610, 0.348841
4.868998, 0.348891
4.870386, 0.348941
4.871773, 0.348990
4.873161, 0.349040
4.874548, 0.349090
4.875936, 0.349140
4.877323, 0.349189
4.878711, 0.349239
4.880099, 0.349289
4.881486, 0.349338
4.882874, 0.349388
4.884261, 0.349437
4.885649, 0.349487
4.887036, 0.349537
4.888424, 0.349586
4.889812, 0.349636
4.891199, 0.349686
4.892587, 0.349735
4.893974, 0.349785
4.895362, 0.349834
4.896749, 0.349884
4.898137, 0.349933
4.899525, 0.349983
4.900912, 0.350033
4.902300, 0.350082
4.903687, 0.350132
4.905075, 0.350181
4.906462, 0.350231
4.907850, 0.350280
4.909238, 0.350330
4.910625, 0.350379
4.912013, 0.350429
4.913400, 0.350478
4.914788, 0.350528
4.916175, 0.350577
4.917563, 0.350627
4.918951, 0.350676
4.920338, 0.350726
4.921726, 0.350775
4.923113, 0.350825
4.924501, 0.350874
4.925888, 0.350923
4.927276, 0.350973
4.928664, 0.351022
4.930051, 0.351072
4.931439, 0.351121
4.932826, 0.351170
4.934214, 0.351220
4.935601, 0.351269
4.936989, 0.351319
4.938377, 0.351368
4.939764, 0.351417
4.941152, 0.351467
4.942539, 0.351516
4.943927, 0.351565
4.945315, 0.351615
4.946702, 0.351664
4.948090, 0.351713
4.949477, 0.351763
4.950865, 0.351812
4.952252, 0.351861
4.953640, 0.351910
4.955028, 0.351960
4.956415, 0.352009
4.957803, 0.352058
4.959190, 0.352108
4.960578, 0.352157
4.961965, 0.352206
4.963353, 0.352255
4.964741, 0.352305
4.966128, 0.352354
4.967516, 0.352403
4.968903, 0.352452
4.970291, 0.352501
4.971678, 0.352551
4.973066, 0.352600
4.974454, 0.352649
4.975841, 0.352698
4.977229, 0.352747
4.978616, 0.352797
4.980004, 0.352846
4.981391, 0.352895
4.982779, 0.352944
4.984167, 0.352993
4.985554, 0.353042
4.986942, 0.353091
4.988329, 0.353141
4.989717, 0.353190
4.991104, 0.353239
4.992492, 0.353288
4.993880, 0.353337
4.995267, 0.353386
4.996655, 0.353435
4.998042, 0.353484
4.999430, 0.353533
5.000817, 0.353582
5.002205, 0.353631
5.003593, 0.353680
5.004980, 0.353729
5.006368, 0.353778
5.007755, 0.353827
5.009143, 0.353876
5.010531, 0.353926
5.011918, 0.353975
5.013306, 0.354024
5.014693, 0.354072
5.016081, 0.354121
5.017468, 0.354170
5.018856, 0.354219
5.020244, 0.354268
5.021631, 0.354317
5.023019, 0.354366
5.024406, 0.354415
5.025794, 0.354464
5.027181, 0.354513
5.028569, 0.354562
5.029957, 0.354611
5.031344, 0.354660
5.032732, 0.354709
5.034119, 0.354758
5.035507, 0.354807
5.036894, 0.354855
5.038282, 0.354904
5.039670, 0.354953
5.041057, 0.355002
5.042445, 0.355051
5.043832, 0.355100
5.045220, 0.355149
5.046607, 0.355197
5.047995, 0.355246
5.049383, 0.355295
5.050770, 0.355344
5.052158, 0.355393
5.053545, 0.355441
5.054933, 0.355490
5.056320, 0.355539
5.057708, 0.355588
5.059096, 0.355637
5.060483, 0.355685
5.061871, 0.355734
5.063258, 0.355783
5.064646, 0.355832
5.066033, 0.355880
5.067421, 0.355929
5.068809, 0.355978
5.070196, 0.356027
5.071584, 0.356075
5.072971, 0.356124
5.074359, 0.356173
5.075746, 0.356221
5.077134, 0.356270
5.078522, 0.356319
5.079909, 0.356367
5.081297, 0.356416
5.082684, 0.356465
5.084072, 0.356513
5.085460, 0.356562
5.086847, 0.356611
5.088235, 0.356659
5.089622, 0.356708
5.091010, 0.356757
5.092397, 0.356805
5.093785, 0.356854
5.095173, 0.356902
5.096560, 0.356951
5.097948, 0.357000
5.099335, 0.357048
5.100723, 0.357097
5.102110, 0.357145
5.103498, 0.357194
5.104886, 0.357242
5.106273, 0.357291
5.107661, 0.357339
5.109048, 0.357388
5.110436, 0.357437
5.111823, 0.357485
5.113211, 0.357534
5.114599, 0.357582
5.115986, 0.357631
5.117374, 0.357679
5.118761, 0.357728
5.120149, 0.357776
5.121536, 0.357825
5.122924, 0.357873
5.124312, 0.357921
5.125699, 0.357970
5.127087, 0.358018
5.128474, 0.358067
5.129862, 0.358115
5.131249, 0.358164
5.132637, 0.358212
5.134025, 0.358261
5.135412, 0.358309
5.136800, 0.358357
5.138187, 0.358406
5.139575, 0.358454
5.140962, 0.358503
5.142350, 0.358551
5.143738, 0.358599
5.145125, 0.358648
5.146513, 0.358696
5.147900, 0.358744
5.149288, 0.358793
5.150676, 0.358841
5.152063, 0.358889
5.153451, 0.358938
5.154838, 0.358986
5.156226, 0.359034
5.157613, 0.359083
5.159001, 0.359131
5.160389, 0.359179
5.161776, 0.359228
5.163164, 0.359276
5.164551, 0.359324
5.165939, 0.359372
5.167326, 0.359421
5.168714, 0.359469
5.170102, 0.359517
5.171489, 0.359565
5.172877, 0.359614
5.174264, 0.359662
5.175652, 0.359710
5.177039, 0.359758
5.178427, 0.359806
5.179815, 0.359855
5.181202, 0.359903
5.182590, 0.359951
5.183977, 0.359999
5.185365, 0.360047
5.186752, 0.360096
5.188140, 0.360144
5.189528, 0.360192
5.190915, 0.360240
5.192303, 0.360288
5.193690, 0.360336
5.195078, 0.360384
5.196465, 0.360433
5.197853, 0.360481
5.199241, 0.360529
5.200628, 0.360577
5.202016, 0.360625
5.203403, 0.360673
5.204791, 0.360721
5.206178, 0.360769
5.207566, 0.360817
5.208954, 0.360865
5.210341, 0.360913
5.211729, 0.360962
5.213116, 0.361010
5.214504, 0.361058
5.215891, 0.361106
5.217279, 0.361154
5.218667, 0.361202
5.220054, 0.361250
5.221442, 0.361298
5.222829, 0.361346
5.224217, 0.361394
5.225605, 0.361442
5.226992, 0.361490
5.228380, 0.361538
5.229767, 0.361586
5.231155, 0.361634
5.232542, 0.361682
5.233930, 0.361730
5.235318, 0.361777
5.236705, 0.361825
5.238093, 0.361873
5.239480, 0.361921
5.240868, 0.361969
5.242255, 0.362017
5.243643, 0.362065
5.245031, 0.362113
5.246418, 0.362161
5.247806, 0.362209
5.249193, 0.362257
5.250581, 0.362304
5.251968, 0.362352
5.253356, 0.362400
5.254744, 0.362448
5.256131, 0.362496
5.257519, 0.362544
5.258906, 0.362592
5.260294, 0.362639
5.261681, 0.362687
5.263069, 0.362735
5.264457, 0.362783
5.265844, 0.362831
5.267232, 0.362878
5.268619, 0.362926
5.270007, 0.362974
5.271394, 0.363022
5.272782, 0.363070
5.274170, 0.363117
5.275557, 0.363165
5.276945, 0.363213
5.278332, 0.363261
5.279720, 0.363308
5.281107, 0.363356
5.282495, 0.363404
5.283883, 0.363452
5.285270, 0.363499
5.286658, 0.363547
5.288045, 0.363595
5.289433, 0.363642
5.290820, 0.363690
5.292208, 0.363738
5.293596, 0.363786
5.294983, 0.363833
5.296371, 0.363881
5.297758, 0.363929
5.299146, 0.363976
5.300534, 0.364024
5.301921, 0.364071
5.303309, 0.364119
5.304696, 0.364167
5.306084, 0.364214
5.307471, 0.364262
5.308859, 0.364310
5.310247, 0.364357
5.311634, 0.364405
5.313022, 0.364452
5.314409, 0.364500
5.315797, 0.364548
5.317184, 0.364595
5.318572, 0.364643
5.319960, 0.364690
5.321347, 0.364738
5.322735, 0.364785
