Ra, Rb
5.223884, 0.361382
5.228100, 0.361528
5.232316, 0.361674
5.236533, 0.361819
5.240749, 0.361965
5.244965, 0.362111
5.249181, 0.362256
5.253397, 0.362402
5.257614, 0.362547
5.261830, 0.362692
5.266046, 0.362838
5.270262, 0.362983
5.274478, 0.363128
5.278695, 0.363273
5.282911, 0.363418
5.287127, 0.363563
5.291343, 0.363708
5.295560, 0.363853
5.299776, 0.363998
5.303992, 0.364143
5.308208, 0.364287
5.312424, 0.364432
5.316641, 0.364576
5.320857, 0.364721
5.325073, 0.364865
5.329289, 0.365010
5.333505, 0.365154
5.337722, 0.365299
5.341938, 0.365443
